OBJECTID,Timestamp_,Station,District,Latitude,Longitude,Freeway,Direction_of_Travel,Lane_Type,Station_Length,Samples,F__Observed,Total_Flow,Avg_Occupancy,Avg_Speed,Lane_N_Samples,Lane_N_Flow,Lane_N_Avg_Occ,Lane_N_Avg_Speed,Lane_N_Observed,x,y
3124,3/29/2020 0:00:00,410167,4,37.019286000000001,-121.565129999999996,101,S,ML,0.375000000000000,30,100,42,0.010300000000000,68.000000000000000,10,5,0.003100000000000,71.799999999999997,1,627639.863499999977648,4097974.898199999704957
3125,3/29/2020 0:00:00,410168,4,37.208513000000004,-121.721905000000007,101,S,OR,,30,33,0,0.000000000000000,,10,,,,0,613408.326600000262260,4118767.435300000011921
3126,3/29/2020 0:00:00,410169,4,37.211575000000003,-121.725216000000003,101,S,ML,0.310000000000000,40,100,55,0.011600000000000,67.700000000000003,10,8,0.005400000000000,74.700000000000003,1,613111.388299999758601,4119095.299200000241399
3127,3/29/2020 0:00:00,410170,4,37.211689999999997,-121.725325999999995,101,S,FR,,10,50,3,0.001300000000000,,10,3,0.002500000000000,,1,613105.607800000347197,4119122.312400000169873
3128,3/29/2020 0:00:00,410192,4,37.505892000000003,-122.336478999999997,280,N,FR,,10,0,,,,10,,,,0,558642.523000000044703,4151205.451500000432134
3129,3/29/2020 0:00:00,410193,4,37.506335000000000,-122.337198000000001,280,N,OR,,10,0,,,,10,,,,0,558577.502000000327826,4151245.624500000849366
3130,3/29/2020 0:00:00,410211,4,37.649732999999998,-122.451961999999995,280,N,OR,,20,100,10,0.002200000000000,,10,1,0.000600000000000,,1,548348.345800000242889,4167093.603099999949336
3131,3/29/2020 0:00:00,410224,4,37.506759000000002,-122.338520000000003,280,S,OR,,10,0,,,,10,,,,0,558463.740600000135601,4151312.542600000277162
3132,3/29/2020 0:00:00,410363,4,37.723421000000002,-122.180982000000000,880,N,ML,0.480000000000000,40,50,135,0.032700000000000,64.500000000000000,10,29,0.021600000000000,70.599999999999994,0,572182.689600000157952,4175454.930600000545382
3133,3/29/2020 0:00:00,410364,4,37.741681000000000,-122.197207000000006,880,N,OR,,0,0,,,,0,,,,0,570729.213800000026822,4177460.500499999150634
3134,3/29/2020 0:00:00,410366,4,37.740586999999998,-122.196230999999997,880,N,OR,,10,0,,,,10,,,,0,570816.185899999924004,4177352.889299999922514
3135,3/29/2020 0:00:00,410367,4,37.740346000000002,-122.196016000000000,880,N,FR,,20,0,,,,0,,,,0,570837.929200000129640,4177325.986700000241399
3136,3/29/2020 0:00:00,410370,4,37.723334000000001,-122.181132000000005,880,S,ML,0.535000000000000,50,40,97,0.019300000000000,61.799999999999997,10,1,0.000500000000000,76.500000000000000,1,572166.730499999597669,4175434.473899999633431
3137,3/29/2020 0:00:00,410371,4,37.738830000000000,-122.194964999999996,880,S,OR,,30,100,0,0.000000000000000,,10,0,0.000000000000000,,1,570936.241999999620020,4177150.750700000673532
3138,3/29/2020 0:00:00,410372,4,37.740848000000000,-122.196734000000006,880,S,OR,,0,0,,,,0,,,,0,570772.990199999883771,4177372.835500000044703
3139,3/29/2020 0:00:00,410373,4,37.741214999999997,-122.197052999999997,880,S,FR,,30,100,15,0.006500000000000,,10,4,0.003200000000000,,1,570740.375699999742210,4177413.189799999818206
3140,3/29/2020 0:00:00,410385,4,37.998916000000001,-121.819153000000000,4,W,FR,,20,100,2,0.000600000000000,,10,2,0.001200000000000,,1,603682.764800000004470,4206351.536699999123812
3141,3/29/2020 0:00:00,410502,4,38.469357000000002,-122.728752000000000,101,N,ML,0.566000000000000,30,100,0,0.000000000000000,67.900000000000006,10,0,0.000000000000000,71.799999999999997,1,523665.726400000043213,4257942.564500000327826
3142,3/29/2020 0:00:00,410503,4,38.469631999999997,-122.728870000000001,101,N,FR,,0,0,,,,0,,,,0,523649.673499999567866,4257969.607599999755621
3143,3/29/2020 0:00:00,410504,4,38.545447000000003,-122.806983000000002,101,N,ML,0.920000000000000,30,67,28,0.009200000000000,65.200000000000003,10,10,0.015400000000000,67.000000000000000,0,516816.849600000306964,4266357.200699999928474
3144,3/29/2020 0:00:00,410505,4,38.512214999999998,-122.776593000000005,101,N,ML,1.295000000000000,30,0,52,0.013000000000000,64.799999999999997,10,13,0.008100000000000,71.000000000000000,0,519474.541600000113249,4262685.675300000235438
3145,3/29/2020 0:00:00,410506,4,38.511800000000001,-122.776076000000003,101,N,OR,,30,0,,,,10,,,,0,519527.869400000199676,4262638.396600000560284
3146,3/29/2020 0:00:00,410507,4,38.509636999999998,-122.773348999999996,101,N,FR,,10,0,,,,10,,,,0,519757.284400000236928,4262395.143999999389052
3147,3/29/2020 0:00:00,410511,4,37.545931000000003,-122.289057999999997,101,N,OR,,10,100,4,0.001800000000000,,10,4,0.001800000000000,,1,562805.823599999770522,4155691.794999999925494
3148,3/29/2020 0:00:00,410515,4,37.057774000000002,-121.583661000000006,101,N,ML,0.290000000000000,30,100,51,0.012800000000000,68.599999999999994,10,12,0.007200000000000,72.000000000000000,1,625925.379900000058115,4102236.490599999204278
3149,3/29/2020 0:00:00,410516,4,37.056128000000001,-121.582948000000002,101,N,FR,,10,100,2,0.000900000000000,,10,2,0.000900000000000,,1,625998.656499999575317,4102054.712500000372529
3150,3/29/2020 0:00:00,410545,4,38.566546000000002,-122.827703999999997,101,S,ML,0.280000000000000,19,100,18,0.005800000000000,67.500000000000000,10,7,0.004300000000000,71.099999999999994,1,515009.398799999617040,4268690.175899999216199
3151,3/29/2020 0:00:00,410546,4,38.566662000000001,-122.827813000000006,101,S,OR,,10,50,8,0.003800000000000,,0,,,,0,514998.726300000213087,4268710.473899999633431
3152,3/29/2020 0:00:00,410547,4,38.512417999999997,-122.777214000000001,101,S,ML,0.640000000000000,30,67,49,0.012100000000000,67.099999999999994,10,12,0.010700000000000,70.299999999999997,0,519421.280000000260770,4262705.864000000059605
3153,3/29/2020 0:00:00,410548,4,38.512008999999999,-122.776700000000005,101,S,OR,,20,50,2,0.001000000000000,,10,,,,0,519474.607400000095367,4262658.585000000894070
3154,3/29/2020 0:00:00,410549,4,38.513976000000000,-122.779111999999998,101,S,FR,,10,100,7,0.005600000000000,,10,7,0.005600000000000,,1,519255.899400000460446,4262881.553500000387430
3155,3/29/2020 0:00:00,410550,4,38.545355999999998,-122.807197000000002,101,S,ML,1.445000000000000,30,67,27,0.008900000000000,65.500000000000000,10,12,0.017000000000000,67.200000000000003,0,516800.935899999924004,4266336.849400000646710
3156,3/29/2020 0:00:00,410551,4,38.545355999999998,-122.807197000000002,101,S,OR,,20,50,12,0.005300000000000,,10,,,,0,516800.935899999924004,4266336.849400000646710
3157,3/29/2020 0:00:00,410552,4,38.545355999999998,-122.807197000000002,101,S,FR,,20,0,,,,10,,,,0,516800.935899999924004,4266336.849400000646710
3158,3/29/2020 0:00:00,410553,4,38.510987000000000,-122.775412000000003,101,S,ML,0.730000000000000,30,100,40,0.009300000000000,67.000000000000000,10,5,0.003000000000000,71.900000000000006,1,519581.297000000253320,4262550.482699999585748
3159,3/29/2020 0:00:00,410554,4,38.510274000000003,-122.774507999999997,101,S,OR,,30,67,1,0.000300000000000,,10,,,,0,519661.332700000144541,4262462.634400000795722
3160,3/29/2020 0:00:00,410560,4,37.541392999999999,-122.285107999999994,101,S,OR,,10,100,3,0.001400000000000,,10,3,0.001400000000000,,1,563154.753700000233948,4155186.542500000447035
3161,3/29/2020 0:00:00,410561,4,37.544195999999999,-122.287711999999999,101,S,OR,,0,0,,,,0,,,,0,562920.536899999715388,4155496.275900000706315
3162,3/29/2020 0:00:00,410562,4,37.545589000000000,-122.289028000000002,101,S,FR,,20,100,10,0.003000000000000,,10,3,0.003300000000000,,1,562806.130900000222027,4155651.165400000289083
3163,3/29/2020 0:00:00,410563,4,37.057848999999997,-121.584062000000003,101,S,ML,0.295000000000000,30,100,58,0.014000000000000,69.299999999999997,10,19,0.012400000000000,71.599999999999994,1,625898.244800000451505,4102236.086300000548363
3164,3/29/2020 0:00:00,410564,4,37.057848999999997,-121.584062000000003,101,S,OR,,20,100,1,0.000200000000000,,10,0,0.000000000000000,,1,625898.244800000451505,4102236.086300000548363
3165,3/29/2020 0:00:00,410590,4,37.638444999999997,-122.440769000000003,280,N,FR,,20,100,20,0.011000000000000,,10,8,0.009300000000000,,1,549335.693400000222027,4165853.403500000014901
3166,3/29/2020 0:00:00,410679,4,37.701599000000002,-121.873943999999995,580,W,OR,,20,100,5,0.002100000000000,,10,1,0.000800000000000,,1,599268.023400000296533,4173318.371899999678135
3167,3/29/2020 0:00:00,410680,4,37.701832000000003,-121.906531000000001,580,W,OR,,20,50,2,0.000800000000000,,10,,,,0,596394.538999999873340,4173304.648399999365211
3168,3/29/2020 0:00:00,410681,4,37.701830000000001,-121.905072000000004,580,W,FR,,10,100,7,0.008000000000000,,10,7,0.008000000000000,,1,596518.292600000277162,4173306.093900000676513
3169,3/29/2020 0:00:00,410682,4,37.701113999999997,-121.818697999999998,580,W,OR,,20,50,0,0.000000000000000,,10,,,,0,604132.970300000160933,4173310.556099999696016
3170,3/29/2020 0:00:00,410683,4,37.701101999999999,-121.816507999999999,580,W,FR,,20,100,0,0.000000000000000,,10,0,0.000000000000000,,1,604326.675200000405312,4173313.001000000163913
3171,3/29/2020 0:00:00,410686,4,37.700806999999998,-121.924021999999994,580,W,ML,0.500000000000000,50,100,70,0.009000000000000,71.099999999999994,10,6,0.002600000000000,76.500000000000000,1,594851.554600000381470,4173178.415899999439716
3172,3/29/2020 0:00:00,410687,4,37.700727000000001,-121.924372000000005,580,W,OR,,20,50,13,0.006100000000000,,10,,,,0,594819.581699999980628,4173150.957499999552965
3173,3/29/2020 0:00:00,410688,4,37.701154000000002,-121.821980999999994,580,W,OR,,20,100,5,0.002600000000000,,10,0,0.000000000000000,,1,603852.918899999931455,4173327.348600000143051
3174,3/29/2020 0:00:00,410692,4,37.701687000000000,-121.885617999999994,580,W,FR,,20,0,,,,10,,,,0,598234.944799999706447,4173306.017899999395013
3175,3/29/2020 0:00:00,410698,4,37.701371999999999,-121.849704000000003,580,W,OR,,20,50,1,0.000600000000000,,10,,,,0,601409.845300000160933,4173317.304600000381470
3176,3/29/2020 0:00:00,410699,4,37.701354000000002,-121.847881000000001,580,W,FR,,20,0,,,,10,,,,0,601560.503600000403821,4173319.156099999323487
3177,3/29/2020 0:00:00,410701,4,37.701566999999997,-121.871195999999998,580,W,OR,,20,50,7,0.006200000000000,,10,,,,0,599505.097199999727309,4173294.133400000631809
3178,3/29/2020 0:00:00,410702,4,37.701701000000000,-121.887073000000001,580,W,OR,,17,50,4,0.003200000000000,,7,,,,0,598105.810100000351667,4173304.482699999585748
3179,3/29/2020 0:00:00,410717,4,38.001389000000003,-122.050932000000003,4,E,OR,,20,100,2,0.001200000000000,,10,0,0.000000000000000,,1,583326.194000000134110,4206409.798399999737740
3180,3/29/2020 0:00:00,410741,4,38.190415000000002,-122.168903000000000,80,E,ML,0.485000000000000,40,100,78,0.014000000000000,69.200000000000003,10,13,0.008000000000000,74.799999999999997,1,572780.028300000354648,4227277.632999999448657
3181,3/29/2020 0:00:00,410742,4,38.274301000000001,-122.048699999999997,80,E,ML,0.605000000000000,50,100,87,0.014100000000000,68.000000000000000,10,5,0.003300000000000,76.400000000000006,1,583208.756799999624491,4236677.450200000777841
3182,3/29/2020 0:00:00,410743,4,38.274301000000001,-122.048699999999997,80,E,OR,,20,100,5,0.002800000000000,,10,3,0.003300000000000,,1,583208.756799999624491,4236677.450200000777841
3183,3/29/2020 0:00:00,410744,4,38.272019999999998,-122.050649000000007,80,E,FR,,20,100,15,0.007300000000000,,10,1,0.001200000000000,,1,583045.754300000146031,4236431.939200000837445
3184,3/29/2020 0:00:00,410745,4,38.243059000000002,-122.084857000000000,80,E,ML,0.965000000000000,50,100,95,0.010500000000000,69.400000000000006,10,4,0.002400000000000,76.500000000000000,1,580087.718100000172853,4233184.874900000169873
3185,3/29/2020 0:00:00,410746,4,38.243059000000002,-122.084857000000000,80,E,OR,,20,100,9,0.006400000000000,,10,5,0.004600000000000,,1,580087.718100000172853,4233184.874900000169873
3186,3/29/2020 0:00:00,410747,4,38.241999999999997,-122.087273999999994,80,E,FR,,20,100,0,0.000000000000000,,10,0,0.000000000000000,,1,579869.799700000323355,4233074.353000000119209
3187,3/29/2020 0:00:00,410749,4,38.373669000000000,-121.952523999999997,80,E,OR,,20,0,,,,10,,,,0,591497.765700000338256,4247800.961500000208616
3188,3/29/2020 0:00:00,410750,4,38.372017000000000,-121.954588999999999,80,E,ML,0.210000000000000,40,100,55,0.009300000000000,68.200000000000003,10,9,0.005300000000000,74.900000000000006,1,591318.561999999918044,4247616.043800000101328
3189,3/29/2020 0:00:00,410751,4,38.372017000000000,-121.954588999999999,80,E,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,591318.561999999918044,4247616.043800000101328
3190,3/29/2020 0:00:00,410752,4,38.362791999999999,-121.967042000000006,80,E,ML,0.290000000000000,40,100,64,0.012000000000000,67.299999999999997,10,8,0.004600000000000,74.900000000000006,1,590247.588999999687076,4246587.957399999722838
3191,3/29/2020 0:00:00,410753,4,38.362791999999999,-121.967042000000006,80,E,OR,,20,100,2,0.000900000000000,,10,1,0.000800000000000,,1,590247.588999999687076,4246587.957399999722838
3192,3/29/2020 0:00:00,410755,4,38.373669000000000,-121.952523999999997,80,E,ML,0.225000000000000,40,0,46,0.014400000000000,63.200000000000003,10,6,0.009900000000000,71.099999999999994,0,591497.765700000338256,4247800.961500000208616
3193,3/29/2020 0:00:00,410756,4,38.206910000000001,-122.151325999999997,80,E,ML,0.330000000000000,50,0,137,0.027600000000000,63.600000000000001,10,22,0.023900000000000,70.400000000000006,0,574302.691100000403821,4229113.357000000774860
3194,3/29/2020 0:00:00,410761,4,38.349784999999997,-121.988067999999998,80,E,ML,0.490000000000000,40,75,106,0.019500000000000,66.400000000000006,10,24,0.017400000000000,68.599999999999994,0,588418.388299999758601,4245124.949500000104308
3195,3/29/2020 0:00:00,410762,4,38.349784999999997,-121.988067999999998,80,E,OR,,10,100,3,0.004900000000000,,10,3,0.004900000000000,,1,588418.388299999758601,4245124.949500000104308
3196,3/29/2020 0:00:00,410763,4,38.349784999999997,-121.988067999999998,80,E,FR,,10,100,5,0.005400000000000,,10,5,0.005400000000000,,1,588418.388299999758601,4245124.949500000104308
3197,3/29/2020 0:00:00,410764,4,38.325961999999997,-122.023306000000005,80,E,ML,0.524000000000000,40,100,107,0.019400000000000,67.900000000000006,10,15,0.008600000000000,75.000000000000000,1,585368.977699999697506,4242450.498299999162555
3198,3/29/2020 0:00:00,410765,4,38.326220999999997,-122.023139000000000,80,E,OR,,10,100,1,0.000800000000000,,10,1,0.000800000000000,,1,585395.438299999572337,4242471.098200000822544
3199,3/29/2020 0:00:00,410766,4,38.323635000000003,-122.024793000000003,80,E,FR,,10,100,3,0.002700000000000,,10,3,0.002700000000000,,1,585243.723799999803305,4242185.015000000596046
3200,3/29/2020 0:00:00,410767,4,38.362968000000002,-121.966750000000005,80,E,ML,0.335000000000000,40,75,78,0.014500000000000,66.299999999999997,10,7,0.004000000000000,74.900000000000006,1,590274.023599999956787,4246608.573799999430776
3201,3/29/2020 0:00:00,410768,4,38.360903999999998,-121.970074999999994,80,E,OR,,20,50,6,0.004700000000000,,10,,,,0,589978.129700000397861,4246361.421099999919534
3202,3/29/2020 0:00:00,410769,4,38.360903999999998,-121.970074999999994,80,E,FR,,30,100,17,0.005600000000000,,10,0,0.000000000000000,,1,589978.129700000397861,4246361.421099999919534
3203,3/29/2020 0:00:00,410772,4,38.144683000000001,-122.216876999999997,80,E,ML,0.385000000000000,50,100,60,0.009400000000000,72.900000000000006,10,13,0.008600000000000,76.500000000000000,1,568627.143400000408292,4222161.843200000002980
3204,3/29/2020 0:00:00,410773,4,38.144542000000001,-122.216915999999998,80,E,OR,,20,100,28,0.011200000000000,,10,23,0.017600000000000,,1,568616.675499999895692,4222134.663699999451637
3205,3/29/2020 0:00:00,410774,4,38.173527999999997,-122.193906999999996,80,E,ML,0.420000000000000,40,75,83,0.015800000000000,67.599999999999994,10,16,0.010000000000000,74.900000000000006,1,570604.968299999833107,4225375.560900000855327
3206,3/29/2020 0:00:00,410775,4,38.178901000000003,-122.188653000000002,80,E,ML,0.540000000000000,40,100,89,0.016000000000000,68.500000000000000,10,21,0.012400000000000,75.000000000000000,1,571064.870799999684095,4225975.585000000894070
3207,3/29/2020 0:00:00,410776,4,38.184914999999997,-122.180510999999996,80,E,ML,0.500000000000000,40,0,110,0.027900000000000,64.299999999999997,10,22,0.022200000000000,70.099999999999994,0,571769.994900000281632,4226645.530899999663234
3208,3/29/2020 0:00:00,410778,4,38.168733000000003,-122.200783999999999,80,E,ML,0.835000000000000,40,0,100,0.025400000000000,64.500000000000000,10,19,0.020600000000000,70.400000000000006,0,570005.285099999979138,4224855.632799999788404
3209,3/29/2020 0:00:00,410779,4,38.271273000000001,-122.051651000000007,80,W,ML,0.780000000000000,50,100,81,0.012500000000000,70.400000000000006,10,5,0.003300000000000,76.299999999999997,1,582961.232499999925494,4236343.020199999213219
3210,3/29/2020 0:00:00,410780,4,38.270913999999998,-122.051958999999997,80,W,OR,,30,100,15,0.004800000000000,,10,1,0.000800000000000,,1,582935.023000000044703,4236295.338899999856949
3211,3/29/2020 0:00:00,410781,4,38.275723999999997,-122.047899000000001,80,W,FR,,10,100,2,0.002600000000000,,10,2,0.002600000000000,,1,583276.558699999935925,4236833.932299999520183
3212,3/29/2020 0:00:00,410782,4,38.241900999999999,-122.088193000000004,80,W,ML,0.790000000000000,50,100,69,0.011100000000000,71.000000000000000,10,4,0.002100000000000,76.700000000000003,1,579789.948300000280142,4233046.473500000312924
3213,3/29/2020 0:00:00,410783,4,38.241832000000002,-122.088353999999995,80,W,OR,,9,100,2,0.001700000000000,,9,2,0.001700000000000,,1,579773.924599999561906,4233046.315700000151992
3214,3/29/2020 0:00:00,410784,4,38.242891000000000,-122.085946000000007,80,W,FR,,20,0,,,,10,,,,0,579991.778099999763072,4233163.607400000095367
3215,3/29/2020 0:00:00,410786,4,38.371532000000002,-121.955582000000007,80,W,ML,0.525000000000000,30,100,64,0.014900000000000,67.200000000000003,10,15,0.009300000000000,71.799999999999997,1,591239.275700000114739,4247554.184299999848008
3216,3/29/2020 0:00:00,410787,4,38.371532000000002,-121.955582000000007,80,W,OR,,20,100,14,0.008400000000000,,10,6,0.007100000000000,,1,591239.275700000114739,4247554.184299999848008
3217,3/29/2020 0:00:00,410788,4,38.362974000000001,-121.967110000000005,80,W,ML,0.390000000000000,40,100,68,0.013500000000000,67.500000000000000,10,13,0.008000000000000,74.599999999999994,1,590236.696800000034273,4246608.155999999493361
3218,3/29/2020 0:00:00,410790,4,38.207524999999997,-122.151042000000004,80,W,ML,0.375000000000000,50,0,105,0.023700000000000,62.899999999999999,10,11,0.017000000000000,70.299999999999997,0,574328.789300000295043,4229181.325799999758601
3219,3/29/2020 0:00:00,410791,4,38.238010000000003,-122.097046000000006,80,W,ML,0.545000000000000,50,0,93,0.013700000000000,68.200000000000003,10,13,0.005200000000000,75.000000000000000,0,579024.907100000418723,4232619.040899999439716
3220,3/29/2020 0:00:00,410792,4,38.238010000000003,-122.097046000000006,80,W,OR,,30,0,,,,10,,,,0,579024.907100000418723,4232619.040899999439716
3221,3/29/2020 0:00:00,410802,4,38.298712999999999,-122.034092999999999,80,W,FR,,10,100,8,0.006500000000000,,10,8,0.006500000000000,,1,584456.450600000098348,4239399.688899999484420
3222,3/29/2020 0:00:00,410803,4,38.296973000000001,-122.034139999999994,80,W,ML,0.500000000000000,40,100,85,0.016200000000000,68.799999999999997,10,20,0.012600000000000,74.599999999999994,1,584458.290500000119209,4239223.602700000628829
3223,3/29/2020 0:00:00,410804,4,38.296973000000001,-122.034139999999994,80,W,OR,,10,100,7,0.009400000000000,,10,7,0.009400000000000,,1,584458.290500000119209,4239223.602700000628829
3224,3/29/2020 0:00:00,410805,4,38.353019000000003,-121.980637999999999,80,W,ML,0.460000000000000,40,100,73,0.014600000000000,68.200000000000003,10,14,0.009400000000000,74.500000000000000,1,589070.502899999730289,4245484.342299999669194
3225,3/29/2020 0:00:00,410806,4,38.353019000000003,-121.980637999999999,80,W,OR,,10,100,9,0.011000000000000,,10,9,0.011000000000000,,1,589070.502899999730289,4245484.342299999669194
3226,3/29/2020 0:00:00,410807,4,38.353766999999998,-121.979516000000004,80,W,FR,,10,100,3,0.003600000000000,,10,3,0.003600000000000,,1,589165.525999999605119,4245573.447100000455976
3227,3/29/2020 0:00:00,410808,4,38.349933000000000,-121.988342000000003,80,W,ML,0.470000000000000,40,100,78,0.015600000000000,67.799999999999997,10,12,0.007700000000000,74.700000000000003,1,588402.388299999758601,4245124.774100000038743
3228,3/29/2020 0:00:00,410810,4,38.350261000000003,-121.987521999999998,80,W,FR,,10,100,1,0.001300000000000,,10,1,0.001300000000000,,1,588471.276300000026822,4245166.169900000095367
3229,3/29/2020 0:00:00,410811,4,38.345308000000003,-122.000218000000004,80,W,ML,0.415000000000000,40,100,77,0.015200000000000,67.700000000000003,10,15,0.010000000000000,74.700000000000003,1,587367.957700000144541,4244598.726600000634789
3230,3/29/2020 0:00:00,410812,4,38.345308000000003,-122.000218000000004,80,W,OR,,20,100,21,0.008000000000000,,10,9,0.006800000000000,,1,587367.957700000144541,4244598.726600000634789
3231,3/29/2020 0:00:00,410813,4,38.345889000000000,-121.998734999999996,80,W,FR,,10,100,7,0.014500000000000,,10,7,0.014500000000000,,1,587495.231900000013411,4244667.839800000190735
3232,3/29/2020 0:00:00,410814,4,38.333590000000001,-122.018792000000005,80,W,ML,0.444000000000000,40,50,91,0.018100000000000,66.000000000000000,10,20,0.012800000000000,74.599999999999994,1,585754.854100000113249,4243294.483100000768900
3233,3/29/2020 0:00:00,410815,4,38.333590000000001,-122.018792000000005,80,W,OR,,10,100,1,0.001100000000000,,10,1,0.001100000000000,,1,585754.854100000113249,4243294.483100000768900
3234,3/29/2020 0:00:00,410816,4,38.335011000000002,-122.017872999999994,80,W,FR,,10,100,1,0.000900000000000,,10,1,0.000900000000000,,1,585833.215800000354648,4243451.103199999779463
3235,3/29/2020 0:00:00,410817,4,38.324227999999998,-122.024772999999996,80,W,ML,0.659000000000000,40,100,87,0.017600000000000,67.700000000000003,10,17,0.011200000000000,74.500000000000000,1,585243.080400000326335,4242245.968200000002980
3236,3/29/2020 0:00:00,410818,4,38.324227999999998,-122.024772999999996,80,W,OR,,10,100,2,0.001600000000000,,10,2,0.001600000000000,,1,585243.080400000326335,4242245.968200000002980
3237,3/29/2020 0:00:00,410819,4,38.326709000000001,-122.023139000000000,80,W,FR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,585394.936999999918044,4242518.506200000643730
3238,3/29/2020 0:00:00,410820,4,38.169002999999996,-122.200896999999998,80,W,ML,1.020000000000000,40,0,63,0.015100000000000,63.799999999999997,10,10,0.007800000000000,72.299999999999997,0,570005.051599999889731,4224882.722100000828505
3239,3/29/2020 0:00:00,410824,4,38.173741999999997,-122.194192000000001,80,W,ML,0.480000000000000,40,100,57,0.010400000000000,67.299999999999997,10,4,0.002200000000000,75.000000000000000,1,570577.884100000374019,4225415.962500000372529
3240,3/29/2020 0:00:00,410825,4,38.179234000000001,-122.189126999999999,80,W,ML,0.545000000000000,40,100,77,0.012700000000000,68.599999999999994,10,2,0.001100000000000,75.299999999999997,1,571021.689600000157952,4226022.617200000211596
3241,3/29/2020 0:00:00,410826,4,38.185383999999999,-122.180879000000004,80,W,ML,0.680000000000000,40,0,121,0.030000000000000,64.400000000000006,10,23,0.023000000000000,70.200000000000003,0,571731.978699999861419,4226712.923699999228120
3242,3/29/2020 0:00:00,410828,4,38.169002999999996,-122.200896999999998,80,W,OR,,10,0,,,,10,,,,0,570005.051599999889731,4224882.722100000828505
3243,3/29/2020 0:00:00,410829,4,38.190691999999999,-122.169274999999999,80,W,ML,0.845000000000000,40,100,61,0.011300000000000,68.200000000000003,10,7,0.004300000000000,74.700000000000003,1,572753.121299999766052,4227297.710400000214577
3244,3/29/2020 0:00:00,411063,4,37.701847000000001,-121.908180999999999,580,W,OR,,20,100,9,0.005500000000000,,10,0,0.000000000000000,,1,596243.882399999536574,4173302.891100000590086
3245,3/29/2020 0:00:00,411075,4,38.002293999999999,-121.831484000000003,4,W,ML,0.450000000000000,50,100,105,0.009900000000000,70.500000000000000,10,9,0.004100000000000,76.500000000000000,1,602590.109100000001490,4206717.053099999204278
3246,3/29/2020 0:00:00,411102,4,37.975313000000000,-122.318663000000001,80,E,OR,,10,100,5,0.006600000000000,,10,5,0.006600000000000,,1,559844.047000000253320,4203291.890499999746680
3247,3/29/2020 0:00:00,411113,4,38.317413999999999,-122.030170999999996,80,E,ML,0.555000000000000,40,0,144,0.033900000000000,64.099999999999994,10,31,0.027500000000000,69.799999999999997,0,584786.807699999772012,4241489.325999999418855
3248,3/29/2020 0:00:00,411116,4,38.376655999999997,-121.948713999999995,80,E,ML,1.403000000000000,40,0,138,0.029000000000000,67.799999999999997,10,29,0.020600000000000,73.500000000000000,0,591835.208599999547005,4248136.702899999916553
3249,3/29/2020 0:00:00,411118,4,38.346594000000003,-121.996132000000003,80,E,ML,0.410000000000000,40,0,135,0.030100000000000,64.000000000000000,10,29,0.024100000000000,69.799999999999997,0,587723.621600000187755,4244758.373999999836087
3250,3/29/2020 0:00:00,411126,4,37.976861000000000,-122.318257000000003,80,W,OR,,10,100,7,0.012800000000000,,10,7,0.012800000000000,,1,559880.232300000265241,4203475.010999999940395
3251,3/29/2020 0:00:00,411131,4,38.282916999999998,-122.041771999999995,80,W,ML,0.705000000000000,40,0,118,0.030100000000000,67.599999999999994,10,25,0.024100000000000,73.099999999999994,0,583812.832499999552965,4237638.714099999517202
3252,3/29/2020 0:00:00,411132,4,38.288195999999999,-122.037282000000005,80,W,ML,0.545000000000000,40,0,110,0.031200000000000,64.200000000000003,10,22,0.025300000000000,70.099999999999994,0,584190.910899999551475,4238245.461799999698997
3253,3/29/2020 0:00:00,411134,4,38.302048999999997,-122.034025999999997,80,W,ML,0.475000000000000,40,0,110,0.031400000000000,64.200000000000003,10,22,0.025200000000000,70.099999999999994,0,584463.161299999803305,4239779.063300000503659
3254,3/29/2020 0:00:00,411135,4,38.349933000000000,-121.988342000000003,80,W,OR,,10,100,2,0.003700000000000,,10,2,0.003700000000000,,1,588402.388299999758601,4245124.774100000038743
3255,3/29/2020 0:00:00,411137,4,38.310730000000000,-122.033428999999998,80,W,ML,0.530000000000000,40,0,123,0.034100000000000,64.299999999999997,10,25,0.027900000000000,70.099999999999994,0,584506.542600000277162,4240734.551899999380112
3256,3/29/2020 0:00:00,411140,4,38.384759000000003,-121.938422000000003,80,W,ML,1.308000000000000,40,0,224,0.039200000000000,68.000000000000000,10,47,0.027800000000000,73.700000000000003,0,592715.111999999731779,4249054.436400000005960
3257,3/29/2020 0:00:00,411141,4,38.375878999999998,-121.950356999999997,80,W,ML,0.648000000000000,40,0,135,0.033000000000000,62.299999999999997,10,26,0.025500000000000,68.200000000000003,0,591681.599299999885261,4248046.898000000044703
3258,3/29/2020 0:00:00,411149,4,37.977141000000003,-122.318156000000002,80,W,ML,0.200000000000000,40,100,112,0.020700000000000,67.099999999999994,10,12,0.008200000000000,74.799999999999997,1,559880.083499999716878,4203495.327199999243021
3259,3/29/2020 0:00:00,411233,4,37.119107999999997,-121.626023000000004,101,N,ML,0.365000000000000,30,0,57,0.013800000000000,65.000000000000000,10,21,0.015900000000000,67.799999999999997,0,622066.332700000144541,4108966.301100000739098
