2020-03-28 12:37:44.57752450,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.61377662,-122.0285909,56,56,61,61,0.949999988079071,False
2020-03-28 12:37:50.97312851,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.60957619,-122.02383929999999,63,63,51,51,0.9599999785423279,False
2020-03-28 12:37:57.28449952,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.60538358,-122.0190807,52,52,40,40,0.9599999785423279,False
2020-03-28 12:38:03.56980253,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.60116884,-122.0143415,61,61,42,42,0.9300000071525574,False
2020-03-28 12:38:09.88504154,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.59696107,-122.0095963,70,70,44,44,0.949999988079071,False
2020-03-28 12:38:16.20069355,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.592732299999994,-122.00486950000001,70,70,44,44,0.949999988079071,False
2020-03-28 12:38:22.53245056,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.58850393,-122.00014250000001,65,65,47,47,0.9599999785423279,False
2020-03-28 12:38:28.83491757,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.58445231,-121.9952653,72,72,41,41,0.949999988079071,False
2020-03-28 12:38:35.15733658,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.58063268,-121.99021680000001,70,70,45,45,0.9599999785423279,False
2020-03-28 12:38:41.42884359,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.57928637,-121.9840513,70,70,45,45,0.9599999785423279,False
2020-03-28 12:38:46.54037260,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.57887279999999,-121.97772990000001,70,70,45,45,0.9599999785423279,False
2020-03-28 12:38:51.02802061,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.57679373,-121.97182360000001,70,70,45,45,0.9599999785423279,False
2020-03-28 12:38:55.45877262,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.77027277,-122.21060990000002,40,40,47,47,0.949999988079071,False
2020-03-28 12:38:59.89065763,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.76756455,-122.2048759,36,36,62,62,0.6899999976158142,False
2020-03-28 12:39:04.34909664,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.76485617,-122.19914109999999,30,30,81,81,0.5,False
2020-03-28 12:39:08.81803365,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.76214232,-122.1934096,30,30,81,81,0.5,False
2020-03-28 12:39:13.23665866,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.75944728,-122.18766940000002,5,28,462,82,0.6100000143051147,False
2020-03-28 12:39:17.70303667,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.75671487,-122.1819485,35,35,80,80,0.9300000071525574,False
2020-03-28 12:39:22.17490868,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.75303328,-122.1769888,38,38,45,45,0.949999988079071,False
2020-03-28 12:39:26.67246269,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.74791982,-122.1732375,29,29,83,83,0.9200000166893005,False
2020-03-28 12:39:31.09054370,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.74283752,-122.1694443,28,28,85,85,0.949999988079071,False
2020-03-28 12:39:35.53959771,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.73771415,-122.16570779999999,35,35,57,57,0.9599999785423279,False
2020-03-28 12:39:39.95357672,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.73268972,-122.16187790000001,41,41,47,47,0.9599999785423279,False
2020-03-28 12:39:45.35231173,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.72757594,-122.1581287,28,28,58,58,0.949999988079071,False
2020-03-28 12:39:51.68496374,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.72330366,-122.15356329999999,37,37,34,34,0.9399999976158142,False
2020-03-28 12:39:57.94901075,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.71951084,-122.14848049999999,31,31,40,40,0.9399999976158142,False
2020-03-28 12:40:04.30016776,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.71570107,-122.1434105,45,45,47,47,0.9399999976158142,False
2020-03-28 12:40:10.60266977,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.71198615,-122.13827040000001,47,47,58,58,0.9599999785423279,False
2020-03-28 12:40:16.92703278,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.70835843,-122.13306809999999,46,46,55,55,0.949999988079071,False
2020-03-28 12:40:23.31399679,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.70471363,-122.1278777,35,35,43,43,0.5,False
2020-03-28 12:40:29.69635680,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.70105697,-122.122697,38,38,78,78,0.949999988079071,False
2020-03-28 12:40:36.02638081,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.69743304,-122.11749209999999,26,36,84,60,0.8899999856948853,False
2020-03-28 12:40:42.14326282,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.69378525,-122.11230400000001,40,40,65,65,0.9599999785423279,False
2020-03-28 12:40:46.65411383,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.69013562,-122.10711709999998,51,51,18,18,0.9599999785423279,False
2020-03-28 12:40:51.12127484,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.68649827,-122.101922,43,43,33,33,0.9599999785423279,False
2020-03-28 12:40:55.57478885,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.68255975,-122.09695320000002,45,45,68,68,0.9599999785423279,False
2020-03-28 12:41:00.03137586,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.67865138,-122.09196399999999,42,42,76,76,0.949999988079071,False
2020-03-28 12:41:04.58420587,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.67464806,-122.08704499999999,36,36,55,55,0.9599999785423279,False
2020-03-28 12:41:09.06837988,19,1104470000000.0,State Rte 185,S,S1200,0.173433234,37.67036064,-122.08239109999998,17,27,61,38,0.9700000286102295,False
2020-03-28 12:41:13.50945089,21,1104470000000.0,Foothill Blvd,M,S1200,0.026560005,37.68430903,-122.0911632,61,61,41,41,0.949999988079071,False
2020-03-28 12:41:17.99215690,21,1104470000000.0,Foothill Blvd,M,S1200,0.026560005,37.6805555,-122.08605179999999,51,51,45,45,0.949999988079071,False
