2020-03-29 12:38:27.57664865,140,1104478557352,Redwood Hwy,M,S1200,38.494038292133546,-122.75314172860784,113,113,13,13,0.9300000071525574,False
2020-03-29 12:38:27.97744466,140,1104478557352,Redwood Hwy,M,S1200,38.55996165130921,-122.82111790726559,113,113,44,44,0.8899999856948853,False
2020-03-29 12:38:28.38764167,140,1104478557352,Redwood Hwy,M,S1200,38.629079647008155,-122.87790259412942,111,111,26,26,0.8700000047683716,False
2020-03-29 12:38:28.78116168,140,1104478557352,Redwood Hwy,M,S1200,38.70619722202423,-122.90758311836616,115,115,60,60,0.5,False
2020-03-29 12:38:29.23728369,140,1104478557352,Redwood Hwy,M,S1200,38.76117330120695,-122.9821252194033,115,115,62,62,0.5,False
2020-03-29 12:38:29.64299370,140,1104478557352,Redwood Hwy,M,S1200,38.83847426147804,-123.02069442600693,106,106,47,47,0.8799999952316284,False
2020-03-29 12:38:30.04940971,145,1104258528065,State Rte 116,S,S1200,38.2370972378473,-122.51719525036049,84,84,66,66,0.9599999785423279,False
2020-03-29 12:38:30.43839672,146,1104468925578,State Rte 116,S,S1200,38.4677789778176,-123.03539202642081,76,76,81,81,0.5,False
2020-03-29 12:38:30.83290273,146,1104468925578,State Rte 116,S,S1200,38.50107170909217,-123.0051325348386,59,59,56,56,0.5,False
2020-03-29 12:38:31.23653374,146,1104468925578,State Rte 116,S,S1200,38.4769721301597,-122.93263103419486,68,68,101,101,0.5,False
2020-03-29 12:38:31.64234575,146,1104468925578,State Rte 116,S,S1200,38.43670982389932,-122.85753038401998,66,66,53,53,0.8700000047683716,False
2020-03-29 12:38:32.05186176,149,1104468726472,Bay Hwy,M,S1200,38.33734025245076,-122.9810024643922,83,83,85,85,0.5,False
2020-03-29 12:38:32.46093777,163,1104485866688,I- 80,I,S1100,37.88625648934556,-122.30892879222996,106,106,28,28,0.9399999976158142,False
2020-03-29 12:38:32.86862978,168,1104474153664,I- 680,I,S1100,37.644969850278414,-121.88941167810643,108,108,51,51,0.9599999785423279,False
2020-03-29 12:38:33.26818379,168,1104474153664,I- 680,I,S1100,37.568757728886105,-121.89518398385373,111,111,64,64,0.8399999737739563,False
2020-03-29 12:38:33.66203780,168,1104474153664,I- 680,I,S1100,37.504816985415566,-121.93376639610227,106,106,43,43,0.9599999785423279,False
2020-03-29 12:38:34.08297981,170,1105083274138,I- 580,I,S1100,37.796002508209256,-122.20967483402632,109,109,43,43,0.949999988079071,False
2020-03-29 12:38:34.47819082,170,1105083274138,I- 580,I,S1100,37.74273075222249,-122.14597608282992,114,114,45,45,0.9399999976158142,False
2020-03-29 12:38:34.86584283,170,1105083274138,I- 580,I,S1100,37.69055403504074,-122.07725895543643,112,112,30,30,0.9300000071525574,False
2020-03-29 12:38:35.27134684,170,1105083274138,I- 580,I,S1100,37.69942652781208,-121.98610769101707,113,113,60,60,0.949999988079071,False
2020-03-29 12:38:35.67558985,170,1105083274138,I- 580,I,S1100,37.70142740245274,-121.89163836441895,114,114,17,17,0.9200000166893005,False
